5.8884488290792941E-003,1.7958763078827834E-005
7.0661377042557164E-003,1.7659730235743135E-005
8.4793643622574893E-003,1.7300883015472696E-005
1.0175236387571790E-002,1.6870264315739237E-005
1.2210282837599899E-002,1.6353509608094355E-005
1.4652338608793891E-002,1.5733415986336902E-005
1.7582805575027376E-002,1.4989282601501108E-005
2.1099365978934987E-002,1.4096324371566193E-005
2.5319238523224593E-002,1.3024777789306019E-005
3.0383085643614631E-002,1.1738903479394851E-005
3.6459702268240780E-002,1.0195859414527494E-005
3.3942873336844656E-003,1.3309672913260111E-005
4.0731442516196001E-003,1.3168293455248676E-005
4.8877725626711756E-003,1.2998640548125670E-005
5.8653265521793306E-003,1.2795048677394013E-005
7.0383913511169330E-003,1.2550735767980700E-005
8.4460691205927151E-003,1.2257551024825952E-005
1.0135282454594040E-002,1.1905735587296783E-005
1.2162338481328590E-002,1.1483557312061968E-005
1.4594805736373163E-002,1.0976930105362850E-005
1.7513766473105815E-002,1.0368991159326754E-005
2.1016519384015386E-002,9.6394485108863475E-006
